version,file_url,method,id,checked
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/jdk.compiler/share/classes/com/sun/tools/javac/code/Symbol.java,"public RecordComponent(VarSymbol field, JCVariableDecl ast) {",2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/jdk.compiler/share/classes/com/sun/tools/javac/code/Symbol.java,"public RecordComponent(VarSymbol field, JCVariableDecl ast, boolean isVarargs) {",3,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/jdk.compiler/share/classes/com/sun/tools/javac/code/Symbol.java,public JCVariableDecl declarationFor();,4,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/unix/classes/sun/nio/fs/UnixFileSystem.java,protected static class Flags {,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/unix/classes/sun/nio/fs/UnixFileSystem.java,static Flags fromCopyOptions(CopyOption... options);,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/unix/classes/sun/nio/fs/UnixFileSystem.java,static Flags fromMoveOptions(CopyOption... options);,3,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/unix/classes/sun/nio/fs/UnixFileSystem.java,"int directCopy(int dst, int src, long addressToPollForCancel) throws UnixException;",4,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/unix/classes/sun/nio/fs/UnixFileSystem.java,"void bufferedCopy(int dst, int src, long address, int size, long addressToPollForCancel) throws UnixException;",5,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/unix/classes/sun/nio/fs/UnixFileSystem.java,"void copyFile(UnixPath source, UnixFileAttributes attrs, UnixPath target, Flags flags, long addressToPollForCancel) throws IOException;",6,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/unix/classes/sun/nio/fs/UnixFileSystem.java,static void ensureEmptyDir(UnixPath dir) throws IOException;,7,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/unix/classes/sun/nio/fs/UnixFileSystem.java,"void move(UnixPath source, UnixPath target, CopyOption... options) throws IOException;",8,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/unix/classes/sun/nio/fs/UnixFileSystem.java,"void copy(final UnixPath source, final UnixPath target, CopyOption... options) throws IOException;",9,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/unix/classes/sun/nio/fs/UnixFileSystem.java,boolean isCaseInsensitiveAndPreserving();,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/net/www/HeaderParser.java,public OptionalInt findInt(String k);,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/net/www/protocol/https/HttpsClient.java,public void closeServer();,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/net/www/protocol/https/HttpsClient.java,@Override,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/net/www/http/KeepAliveCache.java,HttpClient put(HttpClient h);,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/util/ObjectIdentifier.java,void encode(DerOutputStream out);,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/util/DerValue.java,public void encode(DerOutputStream out);,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/util/DerValue.java,public byte[] getDataBytes();,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/util/DerValue.java,public byte[] toByteArray();,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/util/SignatureFileVerifier.java,"public void process(Hashtable<String, CodeSigner[]> signers, List<Object> manifestDigests, String manifestName) throws IOException, SignatureException, NoSuchAlgorithmException, CertificateException;",0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/provider/certpath/ResponderId.java,public enum Type {,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X500Name.java,@Override,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X500Name.java,public void encode(DerOutputStream out);,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/GeneralSubtrees.java,"public class GeneralSubtrees implements Cloneable, DerEncoder {",0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/GeneralSubtrees.java,@Override,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/GeneralSubtrees.java,public void encode(DerOutputStream out);,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/CRLExtensions.java,"public void encode(DerOutputStream out, boolean isExplicit);",0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/CRLExtensions.java,public Extension getExtension(String alias);,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/CRLExtensions.java,"public void setExtension(String alias, Extension ext);",2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/Extension.java,"public class Extension implements java.security.cert.Extension, DerEncoder {",0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/Extension.java,@Override,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/Extension.java,public final void encode(OutputStream out) throws IOException;,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/Extension.java,@Override,3,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/Extension.java,public void encode(DerOutputStream out);,4,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/Extension.java,public String getName();,5,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/GeneralNames.java,public void encode(DerOutputStream out);,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/URIName.java,@Override,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/URIName.java,public void encode(DerOutputStream out);,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/DNSName.java,@Override,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/DNSName.java,public void encode(DerOutputStream out);,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509Key.java,"public class X509Key implements PublicKey, DerEncoder {",0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509Key.java,protected void parseKeyBits() throws InvalidKeyException;,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509Key.java,@Override,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509Key.java,public final void encode(DerOutputStream out);,3,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509Key.java,public byte[] getEncodedInternal();,4,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509Key.java,public byte[] encode();,5,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509Key.java,"static void encode(DerOutputStream out, AlgorithmId algid, BitArray key);",6,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/GeneralName.java,public class GeneralName implements DerEncoder {,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/GeneralName.java,@Override,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/GeneralName.java,public void encode(DerOutputStream out);,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public class X509CertInfo {,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public void encode(DerOutputStream out) throws CertificateException;,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public CertificateExtensions getExtensions();,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public UniqueIdentity getIssuerUniqueId();,3,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public UniqueIdentity getSubjectUniqueId();,4,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public X500Name getIssuer();,5,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public X500Name getSubject();,6,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public void setVersion(CertificateVersion val);,7,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public CertificateVersion getVersion();,8,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public void setSerialNumber(CertificateSerialNumber val);,9,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public CertificateSerialNumber getSerialNumber();,10,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public void setAlgorithmId(CertificateAlgorithmId val);,11,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public CertificateAlgorithmId getAlgorithmId();,12,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public void setIssuer(X500Name val);,13,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public void setValidity(CertificateValidity val);,14,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public CertificateValidity getValidity();,15,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public void setSubject(X500Name val) throws CertificateException;,16,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public void setKey(CertificateX509Key val);,17,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public CertificateX509Key getKey();,18,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public void setIssuerUniqueId(UniqueIdentity val) throws CertificateException;,19,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public void setSubjectUniqueId(UniqueIdentity val) throws CertificateException;,20,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/X509CertInfo.java,public void setExtensions(CertificateExtensions val) throws CertificateException;,21,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/IPAddressName.java,@Override,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/IPAddressName.java,public void encode(DerOutputStream out);,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/OIDName.java,@Override,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/OIDName.java,public void encode(DerOutputStream out);,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/AVA.java,@Override,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/AVA.java,public void encode(DerOutputStream out);,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/KeyIdentifier.java,void encode(DerOutputStream out);,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/EDIPartyName.java,@Override,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/EDIPartyName.java,public void encode(DerOutputStream out);,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/PolicyInformation.java,public class PolicyInformation implements DerEncoder {,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/PolicyInformation.java,@Override,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/PolicyInformation.java,public void encode(DerOutputStream out);,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/OtherName.java,@Override,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/OtherName.java,public void encode(DerOutputStream out);,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/RDN.java,void encode(DerOutputStream out);,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/CertificatePolicyId.java,public class CertificatePolicyId implements DerEncoder {,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/CertificatePolicyId.java,@Override,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/CertificatePolicyId.java,public void encode(DerOutputStream out);,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/DistributionPointName.java,public class DistributionPointName implements DerEncoder {,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/DistributionPointName.java,@Override,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/DistributionPointName.java,public void encode(DerOutputStream out);,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/CertificateExtensions.java,public class CertificateExtensions implements DerEncoder {,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/CertificateExtensions.java,@Override,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/CertificateExtensions.java,public void encode(DerOutputStream out);,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/CertificateExtensions.java,"public void encode(DerOutputStream out, boolean isCertReq);",3,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/CertificateExtensions.java,"public void setExtension(String name, Extension ext);",4,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/CertificateExtensions.java,public Extension getExtension(String alias);,5,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/CertificateExtensions.java,public String getNameByOid(ObjectIdentifier oid);,6,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/RFC822Name.java,@Override,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/RFC822Name.java,public void encode(DerOutputStream out);,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/DistributionPoint.java,public class DistributionPoint implements DerEncoder {,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/DistributionPoint.java,@Override,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/DistributionPoint.java,public void encode(DerOutputStream out);,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/GeneralSubtree.java,public class GeneralSubtree implements DerEncoder {,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/GeneralSubtree.java,@Override,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/GeneralSubtree.java,public void encode(DerOutputStream out);,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/AccessDescription.java,public void encode(DerOutputStream out);,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/AlgorithmId.java,@Override,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/AlgorithmId.java,public void encode(DerOutputStream out);,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/x509/AlgorithmId.java,public final byte[] encode();,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/pkcs10/PKCS10.java,"public void encodeAndSign(X500Name subject, PrivateKey key, String algorithm) throws SignatureException, NoSuchAlgorithmException, InvalidKeyException;",0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/pkcs10/PKCS10Attributes.java,@Override,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/pkcs10/PKCS10Attributes.java,public void encode(DerOutputStream out);,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/security/pkcs/EncryptedPrivateKeyInfo.java,public byte[] getEncoded();,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/nio/ch/FileChannelImpl.java,"public MemorySegment map(MapMode mode, long offset, long size, SegmentScope session) throws IOException;",0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/nio/ch/FileDispatcher.java,abstract long allocationGranularity();,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/nio/ch/FileDispatcher.java,"abstract long map(FileDescriptor fd, int prot, long position, long length, boolean isSync) throws IOException;",1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/nio/ch/FileDispatcher.java,"abstract int unmap(long address, long length);",2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/nio/ch/FileDispatcher.java,abstract int maxDirectTransferSize();,3,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/nio/ch/FileDispatcher.java,"abstract long transferTo(FileDescriptor src, long position, long count, FileDescriptor dst, boolean append);",4,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/sun/nio/ch/FileDispatcher.java,"abstract long transferFrom(FileDescriptor src, FileDescriptor dst, long position, long count, boolean append);",5,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/jdk/internal/module/ModuleReferenceImpl.java,"private record CachedHash(byte[] hash, String algorithm) {",0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/net/URL.java,@Deprecated(),0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/net/URL.java,@Deprecated(),1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/net/URL.java,@Deprecated(),2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/net/URL.java,@Deprecated(),3,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/net/URL.java,@Deprecated(),4,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/net/URL.java,@Deprecated(),5,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/net/URL.java,"public static URL of(URI uri, URLStreamHandler handler) throws MalformedURLException;",6,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/net/URL.java,static String lowerCaseProtocol(String protocol);,7,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/IdentityHashMap.java,@Override,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/IdentityHashMap.java,"public boolean remove(Object key, Object value);",1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/IdentityHashMap.java,@Override,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/IdentityHashMap.java,"public boolean replace(K key, V oldValue, V newValue);",3,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/stream/Collectors.java,"record CollectorImpl<T, A, R>(Supplier<A> supplier, BiConsumer<A, T> accumulator, BinaryOperator<A> combiner, Function<A, R> finisher, Set<Characteristics> characteristics) implements Collector<T, A, R> {",0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/jar/JarVerifier.java,public Certificate[] getCerts(JarEntry entry);,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/jar/JarVerifier.java,public CodeSigner[] getCodeSigners(JarEntry entry);,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/Matcher.java,@Override,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/Matcher.java,"public Map<String, Integer> namedGroups();",1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/Matcher.java,@Override,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/Matcher.java,public boolean hasMatch();,3,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/Matcher.java,@Override,4,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/Matcher.java,"public Map<String, Integer> namedGroups();",5,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/Matcher.java,@Override,6,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/Matcher.java,public boolean hasMatch();,7,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/Pattern.java,"public Map<String, Integer> namedGroups();",0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/MatchResult.java,int start();,0,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/MatchResult.java,int start(int group);,1,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/MatchResult.java,default int start(String name);,2,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/MatchResult.java,int end();,3,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/MatchResult.java,int end(int group);,4,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/MatchResult.java,default int end(String name);,5,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/MatchResult.java,String group();,6,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/MatchResult.java,String group(int group);,7,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/MatchResult.java,@Nullable,8,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/MatchResult.java,default String group(String name);,9,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/MatchResult.java,int groupCount();,10,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/MatchResult.java,"default Map<String, Integer> namedGroups();",11,False
jdk-20,https://github.com/eisop/jdk/tree/jdk-20/src/java.base/share/classes/java/util/regex/MatchResult.java,private int groupNumber(String name);,12,False
