version,file_url,method,id,checked
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/jdk.crypto.cryptoki/share/classes/sun/security/pkcs11/P11Key.java,"static SecretKey secretKey(Session session, long keyID, String algorithm, int keyLength, CK_ATTRIBUTE[] attrs);",17,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/jdk.crypto.cryptoki/share/classes/sun/security/pkcs11/P11Key.java,"static SecretKey masterSecretKey(Session session, long keyID, String algorithm, int keyLength, CK_ATTRIBUTE[] attrs, int major, int minor);",18,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/jdk.crypto.cryptoki/share/classes/sun/security/pkcs11/P11Key.java,"static PublicKey publicKey(Session session, long keyID, String algorithm, int keyLength, CK_ATTRIBUTE[] attrs);",19,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/jdk.crypto.cryptoki/share/classes/sun/security/pkcs11/P11Key.java,"static PrivateKey privateKey(Session session, long keyID, String algorithm, int keyLength, CK_ATTRIBUTE[] attrs);",20,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/windows/classes/sun/nio/fs/WindowsPath.java,String getPathWithPrefixForWin32Calls() throws WindowsException;,0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/windows/classes/sun/nio/fs/WindowsPath.java,static String addPrefix(String path);,1,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/sun/util/resources/LocaleData.java,private abstract static class LocaleDataResourceBundleProvider implements ResourceBundleProvider {,0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/sun/util/resources/LocaleData.java,public abstract static class CommonResourceBundleProvider extends LocaleDataResourceBundleProvider {,1,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/sun/util/resources/LocaleData.java,public abstract static class SupplementaryResourceBundleProvider extends LocaleDataResourceBundleProvider {,2,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/sun/security/util/DerInputStream.java,public void atEnd() throws IOException;,0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/sun/security/util/DerInputStream.java,public Optional<DerValue> getOptional(byte tag) throws IOException;,1,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/sun/security/util/DerInputStream.java,public boolean seeOptionalContextSpecific(int n) throws IOException;,2,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/sun/security/util/DerInputStream.java,public Optional<DerValue> getOptionalExplicitContextSpecific(int n) throws IOException;,3,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/sun/security/util/DerInputStream.java,"public Optional<DerValue> getOptionalImplicitContextSpecific(int n, byte tag) throws IOException;",4,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/sun/security/util/DerValue.java,public static DerValue wrap(byte[] buf) throws IOException;,0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/sun/security/util/DerValue.java,"public static DerValue wrap(byte[] buf, int offset, int len) throws IOException;",1,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/sun/security/util/DerValue.java,"public DerValue[] subs(byte expectedTag, int startLen) throws IOException;",2,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/sun/security/x509/AlgorithmId.java,public byte[] getEncodedParams();,0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/sun/nio/ch/FileChannelImpl.java,"private abstract static class Unmapper implements Runnable, UnmapperProxy {",0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/sun/nio/ch/FileDispatcher.java,abstract boolean canTransferToFromOverlappedMap();,0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/Inet6AddressImpl.java,final class Inet6AddressImpl implements InetAddressImpl {,0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/Inet6AddressImpl.java,"public InetAddress[] lookupAllHostAddr(String hostname, LookupPolicy lookupPolicy) throws UnknownHostException;",1,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/Inet4AddressImpl.java,final class Inet4AddressImpl implements InetAddressImpl {,0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/Inet4AddressImpl.java,"public InetAddress[] lookupAllHostAddr(String hostname, LookupPolicy lookupPolicy) throws UnknownHostException;",1,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/ServerSocket.java,public void setSoTimeout(int timeout) throws SocketException;,0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/ServerSocket.java,public int getSoTimeout() throws IOException;,1,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/ServerSocket.java,public void setReceiveBufferSize(int size) throws SocketException;,2,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/ServerSocket.java,public int getReceiveBufferSize() throws SocketException;,3,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/InetAddress.java,private static final class PlatformResolver implements InetAddressResolver {,0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/InetAddress.java,"public Stream<InetAddress> lookupByName(String host, LookupPolicy policy) throws UnknownHostException;",5,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/InetAddress.java,public String lookupByAddress(byte[] addr) throws UnknownHostException;,6,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/InetAddress.java,private static final class HostsFileResolver implements InetAddressResolver {,1,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/InetAddress.java,public HostsFileResolver(String hostsFileName) {,7,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/InetAddress.java,public String lookupByAddress(byte[] addr) throws UnknownHostException;,8,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/InetAddress.java,"public Stream<InetAddress> lookupByName(String host, LookupPolicy lookupPolicy) throws UnknownHostException;",9,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/InetAddress.java,static InetAddress[] getAddressesFromNameService(String host) throws UnknownHostException;,10,False
