version,file_url,method,checked
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/jdk.jfr/share/classes/jdk/jfr/internal/Type.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.compiler/share/classes/javax/lang/model/util/Elements.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.compiler/share/classes/javax/lang/model/util/Types.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/jdk.compiler/share/classes/com/sun/tools/javac/tree/TreeInfo.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/jdk.compiler/share/classes/com/sun/tools/javac/code/Symbol.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/jdk.compiler/share/classes/com/sun/tools/javac/code/Types.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/jdk.compiler/share/classes/com/sun/tools/javac/comp/Resolve.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/jdk.compiler/share/classes/com/sun/tools/javac/model/JavacTypes.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/jdk.crypto.cryptoki/share/classes/sun/security/pkcs11/P11Key.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/jdk.crypto.cryptoki/share/classes/sun/security/pkcs11/P11Key.java,private abstract static class P11PrivateKey extends P11Key implements PrivateKey {,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/jdk.crypto.cryptoki/share/classes/sun/security/pkcs11/P11Key.java,private abstract static class P11PublicKey extends P11Key implements PublicKey {,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/sun/net/www/MessageHeader.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/sun/net/www/MessageHeader.java,public final class MessageHeader {,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/sun/util/calendar/CalendarDate.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/sun/util/calendar/CalendarDate.java,public abstract sealed class CalendarDate implements Cloneable permits BaseCalendar.Date {,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/sun/util/locale/BaseLocale.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/sun/security/util/BitArray.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/sun/security/util/DerValue.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/sun/security/x509/GeneralSubtrees.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/sun/security/x509/GeneralNames.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/sun/security/x509/RFC822Name.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/sun/security/x509/AlgorithmId.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/sun/security/jca/ProviderList.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/sun/security/jca/ProviderList.java,private final class ServiceIterator implements Iterator<Service> {,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/sun/nio/ch/FileChannelImpl.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/sun/nio/ch/FileChannelImpl.java,"private abstract static sealed class Unmapper implements Runnable, UnmapperProxy {",False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/java/net/MulticastSocket.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/java/net/Inet4Address.java,,False
jdk-23,https://github.com/eisop/jdk/tree/jdk-23/src/java.base/share/classes/java/net/DatagramSocketImpl.java,,False
